rowid,match_id,hunter,bounty,hunter_time,bounty_time,winner_is_hunter
1283,3a5c8e8c-60c5-4a05-82c9-cf756c5da625,3415,8842,36,1006,1
1284,3cc16748-7a98-48dc-a16b-24f0ea01312a,3415,9890,1126,452,0
1285,e96eaebf-b2b8-449d-bce7-ec0496e26c03,0339,4842,243,599,1
1286,f82dc60a-fa70-4b92-98a7-7f05ca9afc03,0312,7580,406,231,0
1287,66f27e2a-a72e-4291-82f2-1c99471df90f,0312,7580,0,205,1
1288,1cf5c963-81bd-4545-8c12-c553de3905ec,2176,7580,448,227,0
1289,d81051f9-56e3-4bf2-9fd1-495433e96453,8606,0636,264,47,0
1290,36cf5de7-485f-4393-9961-54f8fb6fa8a0,3415,7119,385,1070,1
1291,fe905d4d-5f77-47bf-a4d7-73a8214830ca,6567,6735,327,229,0
1292,b6621893-cc54-4dfe-942a-56c2b39d3b6a,3941,6735,96,57,0
1293,30266155-acb9-4087-b060-4c1da3015b25,4789,6040,481,541,1
1294,c903ada9-f39f-49ec-90b2-e5e054d28695,5663,6040,356,412,1
1295,85119750-124a-4888-b155-d220405fee8d,2176,6735,976,201,0
1296,56ab93b8-8c51-435d-ab1b-e7abb9930f54,5663,6735,414,148,0
1297,f96afa7a-c4ba-404f-b8d7-c3bacf93df18,0231,8035,680,334,0
1298,d4219e36-47b0-436e-b415-5710553d924e,0231,6735,523,381,0
1299,e3398904-2370-4959-9141-f600a4dee017,5663,6040,525,224,0
1300,2eb55a6b-566c-4893-8c6b-5596d3e190f9,3415,4654,131,1078,1
1301,f885fcb5-1aad-46db-aa07-04cbcaab5615,7506,6735,800,46,0
1302,2ee5fa62-baca-47dd-b71d-2b76c11677c1,0231,6735,538,57,0
1303,9d741d14-b2ce-4ad7-b23a-c06cd400ad87,8606,6779,80,812,1
1304,c2a62226-3316-4541-91f6-1db0288a9aff,8606,6314,97,333,1
1305,32352ee6-83bb-405b-958e-8e7fbfb0e408,8606,5196,103,204,1
1306,040afc5c-a479-4f8e-b2fa-5e4fd7675c18,8606,8035,22,48,1
1307,ce60646f-18fd-4da5-a302-49a634210245,5663,6735,356,126,0
1308,1f63335c-bd93-4152-b850-0504414bc3aa,6193,7580,521,232,0
1309,b67c9aea-49ab-4f3d-90df-3562ec2a3c12,0436,7580,227,237,1
1310,fac7dfd8-5f30-424f-bcc5-94fb6cb94d24,7506,7580,906,230,0
1311,d90c9ffa-b526-4751-b53d-8f2e330f43c8,2176,9303,391,253,0
1312,39546909-a14f-465e-b377-d639b77a29fa,0177,9303,691,316,0
1313,c00e235c-8537-4790-9095-210fe7865844,3013,4654,351,258,0
1314,807b2dc5-0f56-46e0-94da-6e55f8f108b5,1995,0558,478,1156,1
1315,9a484733-d00c-4aca-b76b-9541f66ff15d,2529,0558,831,414,0
1316,239302f1-725c-4ebc-9e55-1f656bba2052,0312,6735,734,171,0
1317,73e1fbe3-7a09-46fe-876e-15aea761c918,3415,8901,191,350,1
1318,e61afe58-c8c8-4b86-a106-ed25a713854a,3415,1128,101,0,0
1319,48ce2abf-6de0-4b1f-ad76-0e753fafc4f2,3415,0063,43,335,1
1320,bfb36957-962a-43ab-9478-6a8cb696b65b,2176,0644,612,158,0
1321,761a3935-598c-46d5-8e89-56ab75657a00,3518,4302,1665,429,0
1322,e2fe81d7-61a6-4ff6-99c6-5426370bfd2b,3518,4302,658,188,0
1323,1c3b33a5-6c22-4f3f-b333-2429d37461e5,3518,4620,252,859,1
1324,32ff9e1e-0806-4b52-b1e6-2c8f172bb055,3518,4302,364,82,0
1325,b87c2b92-27e8-4e55-a66e-b75af7d3294e,3518,4302,401,12,0
1326,af033b2a-40bb-498a-bb69-8f6dd4d3a7bc,3518,4302,840,753,0
1327,47f56284-61d9-4752-b153-037555c00755,3518,7580,246,335,1
1328,47afa38a-c214-46ae-a8aa-074960919d6b,3415,4387,187,441,1
1329,5272e0c5-3fc5-4d0c-8b88-e9c2780f3b05,3518,8035,244,940,1
1330,30135016-a9e5-4a4d-a99b-c94dbdc126fb,3941,8035,332,1436,1
1331,2a8622da-ccf3-4410-974d-4ed9596a24eb,5663,1842,384,1907,1
1332,9cf01aee-4d9e-4305-99e0-4d019cc8e5ee,5663,7580,811,205,0
1333,d5be2ca7-8d52-485c-9242-eb575f3706c6,7506,7580,600,199,0
1334,74626eb3-bd86-4765-bf0b-a62ecbad1494,1995,7615,242,558,1
1335,ab936a01-0382-4b34-bdeb-0a5a9719c99a,3518,7615,250,177,0
1336,a4a3f9d9-ccd8-4a5f-ac72-5c4f29f9508a,0231,6735,238,142,0
1337,e727e602-2515-43e4-a15f-91de5f79714b,0231,6040,326,380,1
1338,ccbb8788-9dd8-4340-86dd-dba353ea88f4,7821,7580,788,360,0
1339,88170151-152d-4740-a7ef-efc3325347a4,6567,6735,186,284,1
1340,90452df6-61dd-4112-8f13-ad5b9f09be15,6567,9303,161,203,1
1341,15f566b6-f8f0-4dc2-ad01-fe316adf67b8,1178,4065,176,1702,1
1342,7b4a4593-f0a8-4fbf-9eb6-70b6bfdabbaa,3415,5196,89,423,1
1343,f291f097-0b6e-46fa-aed3-507ac7490640,9428,1960,1465,797,0
1344,e5b2c498-9317-4a67-9b30-14849eed2ae9,7821,7580,488,238,0
1345,41e14352-90e0-4b03-b11e-ce73acb8800d,3415,7615,130,460,1
1346,5df55d94-9cd6-43f5-a2f5-13737c428162,7821,7580,198,210,1
1347,da773a32-24eb-4679-a71a-36061af1a29a,3518,0063,221,372,1
1348,42d4fecf-28d0-431d-8d9d-f7465b4f0c8f,1178,4620,251,56,0
1349,2623d67d-6ddc-4f23-ab4e-617e865710cc,1178,8225,126,503,1
1350,18cacdb6-af37-4f54-989c-fd60a2e5f15d,1178,4302,71,214,1
1351,376ee412-abe9-432b-b65b-788c80f1ca04,6230,4302,156,263,1
1352,45415a7f-6ca5-4a19-9778-7d47e7b6bc63,6230,4302,137,742,1
1353,1e257ea8-56c6-4c15-b549-a8105b925d58,8606,1800,441,739,1
1354,d4fa8ca3-481e-41e0-961c-a53e08b4eca2,8606,9890,100,445,1
1355,e1dcb373-c126-4095-a198-f2602d5fa140,8606,3845,246,12262,1
1356,397e6e7b-a89a-4b62-ab6f-464e0b4291a9,0231,6735,566,211,0
1357,4cad289a-35ff-4414-908b-ad460b528cf6,0231,6735,409,180,0
1358,6d279aec-8757-4197-a05a-536e36f6810b,6567,6040,378,330,0
1359,9cfe1906-449e-4778-b1fb-c61518a551aa,4789,6735,529,234,0
1360,6aa86f14-08bf-4d05-81eb-e1e735327d1e,8436,8035,20716,433,0
1361,6436ac54-46d6-477e-882a-e309b4ffdb62,8606,8035,88,263,1
1362,1f8235c2-5b7d-45ca-ac1f-7d16e9f1b028,3415,7580,58,342,1
1363,ba41c72c-0204-4c04-9afc-6356ca547844,3518,4302,218,899,1
1364,2167c9b4-eb71-43ec-acf7-20f85ea4460d,8606,0431,130,272,1
1365,28144670-c162-48a6-ab2a-0fb57d9d449d,6230,4302,433,296,0
1366,ac75e77c-fc3b-4eee-8c2e-746e229d169b,3415,8901,64,166,1
1367,a6ea8974-27ca-418b-b8f3-846bd83f4a4e,7603,8901,511,467,0
1368,aa82ae41-2b54-4011-bce7-75984943a015,8606,0063,60,58,0
1369,69cc3ac9-6841-4661-9164-92fc3f09d889,8606,2270,1045,262,0
1370,8702dc24-d5f0-45c2-bf34-9a438a4e2059,1178,7615,363,552,1
1371,679c0e59-4154-4517-9954-35e398f83cb9,0231,6735,130,113,0
1372,44e05a07-8db2-4054-b67c-49dfa7f971d0,6567,6735,342,759,1
1373,d74429d6-9e4b-43b3-b915-201906d29d56,7506,1960,1273,305,0
1374,e21d4e6b-f2a1-4440-8224-737817a88076,8606,3058,140,1439,1
1375,5e86fabb-d519-469b-bd7f-e633c979cb47,6567,7580,261,205,0
1376,7b163900-8289-4ae9-a579-bf5faa8f104c,7428,2047,2659,1362,0
1377,a7b3c4d1-6281-4eb0-a300-b32928bdabfd,8606,3714,197,590,1
1378,1d8fb7c0-afd0-44b9-b7ef-fac76031ee71,5663,0431,393,461,1
1379,4cbde7f0-97a4-429b-8289-0b8543aabcc2,5663,2128,344,1113,1
1380,61300c78-af62-44d0-9fa8-3b6148e84c88,0436,0644,37,264,1
1381,ed9732ed-716f-4032-8a25-28a971807fde,0436,3841,670,60,0
1382,4dc4a05a-4e32-46d2-a54a-ff4cbf10a9c3,6567,7580,335,252,0
1383,e9d41f15-d74b-45f7-96aa-97932e5fa589,5499,4620,1294,55,0
1384,ea425980-aa64-4038-b3b9-da098558520a,8606,5222,113,160,1
1385,7748e4cb-95e1-40c2-a36f-1aa45f3aa193,0171,8901,65,403,1
1386,dc2cdfdd-be60-4c27-9f0a-933863330d90,4789,0362,388,141,0
1387,ae46d1e0-3c0c-4355-baaa-d4e412337067,3415,3058,289,420,1
1388,670479d2-1af7-4bb5-80af-85a1d4c5c2c0,4540,0431,1557,123,0
1389,a7458e79-02fe-4637-b319-24dbd939efbd,2529,7580,498,235,0
1390,fce81dc9-f5e7-4123-9ee9-aec958187812,2529,0558,932,487,0
1391,53304326-322a-49bc-9dd3-167c8d3a8561,2529,0063,841,359,0
1392,026e6de6-f9ec-402e-8ea4-70ec008fd8a9,8606,1749,71,1003,1
1393,49d62812-bc6b-42c9-88fb-41674bc33925,6567,0558,345,790,1
1394,781bd91f-8d88-4eb1-a440-ae876368143f,0339,5222,330,101,0
1395,bba22c80-ac59-4ed2-8d61-3b6d4e57839b,4540,0362,129,885,1
1396,1949eac4-d675-4d78-ad84-699f3619cee7,8606,4620,42,810,1
1397,411fffbf-05cd-436c-a3bf-b6af2618b048,4789,5222,215,437,1
1398,78531277-194c-4680-b022-5806de8a9f78,4540,0362,58,303,1
1399,bd46ea10-c177-4662-b7cf-b8e16a67fb73,6567,0558,378,1176,1
1400,f2f21cbc-bb6a-4b46-9694-04aab5bbaa12,3415,4620,34,142,1
1401,1f6362e9-bd93-441e-b850-0b6d414bfb1c,2529,7580,177,942,1
1402,ae7a83bc-2397-455a-ab9b-10889a02db71,0339,5222,110,74,0
1403,3f49eb09-ed52-4826-942b-db75637b72af,8606,1318,173,1669,1
1404,4e7eabd2-871d-471b-8358-3d9f888f1837,0436,3845,221,329,1
1405,63db6dc2-6750-4f2c-8dc2-00f10051b767,6567,7580,336,246,0
1406,4cfbcc9a-5b6b-4cce-b3bc-7ca6e96df66e,2529,0558,347,538,1
1407,2a952d41-f5b5-4402-a40a-062e87581ee3,0339,4842,703,1135,1
1408,4dd9ac22-8335-4836-9dc7-4ddaba0781e3,0339,4620,65,821,1
1409,ce36f5c3-c29e-430b-9310-50fdb5507c82,0231,6735,378,357,0
1410,761a5d65-598c-4b90-8e89-dd98756541af,4540,5222,768,16,0
1411,7d532a2e-28fc-411d-9637-80e9ecff76e9,8606,5196,63,906,1
1412,e2fed6ff-61a6-421b-99c6-9c45370b4cf8,4540,0362,872,458,0
1413,953f5784-3ed9-4f48-acba-c6f7d3dfe9e3,1995,3120,184,1368,1
1414,d30025a5-e960-42dc-9754-13dc12b9421f,1995,4302,558,398,0
1415,1f63c879-bd93-4556-b850-c4c4414b0d87,2584,4620,552,3626,1
1416,8928cf32-5f29-4d2c-a6e0-0d53dbeb1d19,3415,8851,34,391,1
1417,ab91a9bb-2150-4a7d-9b88-1b7d4be1ac0d,0339,4842,386,449,1
1418,1c3b58cb-6c22-4c35-b333-da75d374f9c2,4540,0362,383,380,0
1419,f8852997-1aad-4ffd-aa07-55bacaab3844,3656,7580,5720,334,0
1420,fac70cb1-5f30-4e1c-bcc5-7eec6cb944e6,3656,7580,262,259,0
1421,13d7da9d-240c-49fc-a034-3484e61b81f3,2529,7580,519,212,0
1422,520f2518-3433-4142-9e89-f5424a3755ef,8436,4620,3450,156,0
1423,d5be1845-8d52-45d9-9242-2c765f37d59d,3656,7580,466,243,0
1424,fab180c9-ebb8-4784-af6a-bd43180b082e,0436,4620,477,76,0
1425,bc5f82e2-ed95-46db-aec0-b7c6f4be7f66,0339,7580,522,357,0
1426,15c92a14-4150-4e4d-b293-307651abf5df,6567,0558,380,1378,1
1427,fe95c8e4-5a29-4845-b4a0-84f473facf3b,6567,0431,403,197,0
1428,32ffe078-0806-4f59-b1e6-8323172be55f,4540,0362,309,268,0
1429,93624081-178c-43a4-bc39-6206db108c73,0339,5222,64,243,1
1430,c8cb9129-c066-4021-98f5-448a7dc6e9c6,1178,3841,854,102,0
1431,e2e7942c-86f2-4c47-8236-291c589f567a,0171,0362,398,404,1
1432,b87cdbb2-27e8-4d6b-a66e-d4a1f7d34652,4540,7580,42,255,1
1433,9a160f1c-a4bb-4ccd-afdd-77e801bbe30f,0339,3841,254,39,0
1434,af03bba9-40bb-4680-bb69-a723d4d3dd9a,4540,0362,49,243,1
1435,5f11baff-1fdc-464d-a364-9a580ff17973,0339,3841,189,30,0
1436,b4eaf67d-5320-418a-b6e5-a127b4dd4da5,0339,7580,327,207,0
1437,bc27b97c-8f5a-461e-b0dc-1cab5c927bc4,0171,0362,1158,403,0
1438,10ec2c02-f66d-45ff-8459-6eb75287c82d,6567,6040,351,729,1
1439,f2916302-0b6e-4a9e-aed3-16a0c7499f5a,6335,7580,542,243,0
1440,74d9ef92-459c-4c49-a7d0-520dce695400,6335,5494,512,436,0
1441,106eec6b-71f4-413f-8504-860497a51f86,0171,5222,323,29,0
1442,47f50626-61d9-4447-b153-feaf55c0e3b1,4540,4842,320,605,1
1443,e0e7f091-fa37-4ca7-b432-7166672c7a2a,7428,0362,445,404,0
1444,0ba54df9-c4bb-4ca7-8a86-2de71f7d1cec,7428,9268,98,831,1
1445,f53cabae-7744-4e26-9d42-4a66e9cee66e,0339,5222,194,876,1
1446,1520980f-a69e-4eaf-acde-dc8cbb89d7ff,7821,4620,859,24,0
1447,5272be9b-3fc5-4af6-8b88-a45a780f3716,4540,5222,382,115,0
1448,89855705-47c5-4991-994b-ccd54f54bf0c,2176,6735,1062,209,0
1449,b530b7fc-d103-4e48-8f7f-09f36f37a75d,3941,6735,870,1241,1
1450,d7443796-9e4b-4f75-b915-31b906d2c072,3656,3841,199,119,0
1451,4c72071f-d521-412b-8f53-a764bcbc7a3b,6230,4620,280,566,1
1452,4903e487-6c3c-443d-b3f5-e0ad5f002cbf,6230,4620,342,62,0
1453,7b462851-3738-4c1c-991a-9218ae97c352,6230,4302,234,55,0
1454,2e90ca15-57e1-4394-b458-7728d881e010,6230,4620,806,167,0
1455,ab938733-0382-445b-bdeb-16f197198d96,4540,7580,55,212,1
1456,e7f271dc-d5c8-4ff9-b185-e6a4df01062b,0339,5222,400,874,1
1457,1cf5835a-81bd-48da-8c12-0c4fde39f90c,9428,0431,460,111,0
1458,bae59c66-e2e5-4da2-86c1-a1b1ed73be25,6230,7580,162,207,1
1459,3459c55a-a9bf-4f88-a15e-a4d9a7212c0a,0339,5222,429,1185,1
1460,b213a20e-8ce2-40ef-90c5-6f7492316df2,6230,7580,203,185,0
1461,73e1719c-7a09-4193-876e-f7f9a7610aa4,4540,3841,60,93,1
1462,2921099e-90fe-46f2-9ed2-66ee7705cce6,7428,7580,320,220,0
1463,b6482f9a-6efa-4958-a300-b2bb0b73eba5,3656,0431,156,338,1
1464,e61ae5e0-c8c8-43fa-a106-62baa7136a18,4540,5222,788,36,0
1465,51c4518f-3d98-4c9d-9d8d-f0d2a66285f6,6230,0362,139,323,1
1466,e0166c69-37d2-444c-890c-5de8bfbcb7ba,0339,7580,84,185,1
1467,ccbbb3db-9dd8-4e71-86dd-91cf53eaf596,7428,3841,794,27,0
1468,8511e63b-124a-44aa-b155-94de405f67a1,9428,0431,1067,302,0
1469,48ced62d-6de0-4672-ad76-a36d3faff70c,4540,0362,70,45,0
1470,9d5cef82-60d3-446f-b3ce-50472fbed931,2176,8901,438,318,0
1471,47afb6d2-c214-46d6-a8aa-cfa260913cfe,4540,0362,351,266,0
1472,55594158-6902-4a6e-8eb5-54ca33818d0a,0339,7580,247,188,0
1473,aa93f19b-b3bb-47a7-a44b-7758c4daa244,1995,3841,223,171,0
1474,08821583-ec8e-4b6b-b7f1-32e51a1d6fbe,2176,4620,491,226,0
1475,d2b99513-5b2d-4fa3-a218-104bf3c22a46,0339,5222,1081,327,0
1476,9b7cb353-bc72-485c-b482-d74fe542f279,5422,4980,969,211,0
1477,6f09b668-37ac-4aca-8cdd-51dfa930747b,2176,7580,414,205,0
1478,7b4a1d5f-f0a8-45bb-9eb6-253cbfda90de,4540,0362,855,107,0
1479,dbd1fb87-3032-4258-b1bc-d864d04e5bc7,7821,4620,340,190,0
1480,b213b0af-79b2-4c40-9b6f-d0d38498ad0c,0339,5222,620,1301,1
1481,8097a511-d730-46c6-a466-5af255d41bc6,2176,0636,250,325,1
1482,14ad5a0a-4002-45f7-a355-f949b645167d,0339,3841,79,139,1
1483,ea8387ce-de45-4260-9a76-48bc3af7aaf1,6230,4620,939,266,0
1484,d67e9c6c-4fd3-4f38-8d35-7bd44022503d,1178,4620,209,170,0
1485,540d4974-7ecf-44a7-b6b6-4f83666e0e00,1178,7580,55,304,1
1486,6dab2045-f0ef-4224-802b-64e67c5e9554,0339,5222,496,606,1
1487,41e10096-90e0-4d4e-b11e-5f9eacb8d4b4,4540,4620,359,356,0
1488,4d33a353-3f64-4762-82ca-5814c39e5ae2,3013,7580,873,205,0
1489,3196a5a1-c074-4d4f-8989-7e3a34c62cc1,0339,5222,871,119,0
1490,1f82f00f-5b7d-4996-ac1f-ddd2e9f17da6,4540,2128,24,784,1
1491,90a72c6d-fd8d-4f03-831e-268d0d3d5b8b,3013,7580,139,189,1
1492,ade46762-d4a7-4e45-8bb5-f47771b1655e,3013,4620,273,181,0
1493,ac751467-fc3b-4cf3-8c2e-166b229d4415,4540,0362,948,194,0
1494,ae4633fe-3c0c-47cc-baaa-f9a512334f6e,4540,6735,893,736,0
1495,e5b2e8f7-9317-446a-9b30-8dd29eed274d,7428,0864,153,567,1
1496,f2f29e37-bb6a-4dc1-9694-f2cbb5bb324c,4540,6735,379,153,0
1497,b648956b-6efa-44fa-a300-6b990b73349e,7506,7580,1409,374,0
1498,16ad7f2c-0cbc-4898-af76-e1e561213be6,3013,7580,550,205,0
1499,f67c14b0-7a1b-4799-af46-78eaba10285a,3013,6735,606,441,0
1500,c2c98ef8-a360-4e49-909f-e23f54133da9,0436,7580,237,194,0
1501,ad057c98-cddf-4bf1-8f29-c2869f9e3eef,0339,5222,1195,1893,1
1502,c2c50114-3061-4663-94cc-0c50b50afb9f,0339,0362,482,506,1
1503,5df5f3d4-9cd6-4048-a2f5-b7427c4293e2,7428,4620,351,145,0
1504,99a513cb-0ac3-4c19-aeac-356364344ef3,3013,8901,124,0,0
1505,9863f598-bdca-4a30-a65f-7b0599cdddf4,0339,0362,339,281,0
1506,679cc455-4154-477c-9954-db9e98f8dcab,0436,4620,817,291,0
1507,9916e51b-a486-4ea8-aede-cf2e40b80ba5,3013,2047,547,576,1
1508,99ac0cae-efb4-4d50-90b6-6346f64e16c0,3013,3058,272,323,1
1509,152048bc-a69e-4700-acde-c190bb89303d,7428,4620,203,225,1
1510,e3525043-327b-411f-a27d-32d8c6be08fe,8436,7580,1860,208,0
1511,dbd1cfeb-3032-40b8-b1bc-accbd04e21f4,7428,4620,485,141,0
1512,8d90011d-3226-48e6-8af3-5292436d960b,7428,4620,245,111,0
1513,ab93dd2e-5f02-4c4d-b6a5-ddd9d7c8c319,7428,7580,120,190,1
1514,f82df702-fa70-4f46-98a7-1048ca9a9e05,6567,7615,465,394,0
1515,66f2b5a8-a72e-4d95-82f2-8141471dbc23,6567,0558,394,1099,1
1516,23930384-725c-4683-9e55-e8c16bbaf2f2,6567,0558,521,1282,1
1517,7748a7ed-95e1-4e9a-a36f-200b5f3a6e4a,6567,7580,369,197,0
1518,48ce2eda-6de0-4503-ad76-67cf3faf6243,4457,7615,104,485,1
1519,47afc72a-c214-422b-a8aa-a15f60910ecd,4457,3841,43,130,1
1520,0aac1511-0c94-44a2-ba3c-d633172e7a74,6448,4665,412,370,0
1521,40c31191-03f1-4568-87fe-5e69057cf15b,8606,1090,80,443,1
1522,6ca6986e-e98b-4a8a-bb20-35bf5acf3287,8606,2642,93,384,1
1523,0ba5fc51-c4bb-4480-8a86-4a911f7d3beb,8606,4215,358,655,1
1524,a7c10bad-e537-445b-a39c-d923f4ba7bc3,3518,0431,234,214,0
1525,d42156f0-47b0-4c2b-b415-31a6553d5ff8,8606,3841,32,55,1
1526,9b7c1003-bc72-4e95-b482-7d19e542a648,1747,6040,412,1173,1
1527,2ee56f70-baca-4040-b71d-49d9c1162fb6,8606,8901,110,282,1
1528,a0fb0d50-e559-43f3-8d59-3c2068c01cdc,3415,1800,1252,501,0
1529,73e1d339-7a09-4908-876e-2461a7612f8d,7428,6040,355,1124,1
1530,a4a38758-ccd8-41ab-ac72-348529f99153,8606,8035,101,316,1
1531,d300a5f9-e960-476e-9754-697912b9bd2d,3415,0431,915,160,0
1532,b84d3847-3499-4522-8517-b09a81376a36,8606,8187,171,450,1
1533,26398883-b350-4ea9-bece-7b4cfdc412a1,3415,6040,4704,3953,0
1534,e61aef0d-c8c8-423d-a106-8135a713a289,7428,1800,285,893,1
1535,2c04c6af-dbd5-4a90-9da0-1b2cf83db0af,3415,9937,170,59,0
1536,f96a8927-c4ba-4cd1-b8d7-f7f0cf938096,8606,2273,119,332,1
1537,aa9316f7-b3bb-4e46-a44b-d101c4daa167,3415,1090,19,412,1
1538,939213fe-db78-4060-a642-2d508ef42005,8606,6040,263,878,1
1539,48ce5ec1-6de0-45f3-ad76-f9ff3fafa689,7428,1800,396,544,1
1540,341260eb-986e-48ae-af98-e7261f68e726,3415,7580,839,239,0
1541,8f277d16-93cd-41ca-b678-5e4dc6d94870,4038,7580,812,618,0
1542,e72704c8-2515-4eca-a15f-651b5f79886b,8606,0431,70,827,1
1543,3373b744-0075-4344-92f3-96e95ba0d6b9,3415,6040,77,834,1
1544,17c189b2-d43d-4d44-bdd1-dd449b9859bd,1747,7580,418,287,0
1545,9e7e5013-0c13-4344-abb4-2909a416c784,3415,9758,155,594,1
1546,ce368df7-c29e-46c2-9310-e258b550e351,8606,0942,178,465,1
1547,ae7b298b-8df8-41ea-b063-8dfd27ad0df4,3415,1090,218,728,1
1548,4ce827c5-8b63-4832-ab09-e9127eb06064,8606,1378,422,495,1
1549,38ef5c9a-fcb7-4501-b909-1c6e13b97ac4,0312,5222,530,46,0
1550,fe901e86-5f77-4c08-a4d7-3de02148eca8,8606,8187,253,423,1
1551,57e7eea7-f8eb-4678-b69c-d9316c76c34f,3415,8901,111,260,1
1552,239cd66b-028a-4041-a418-7327dce94282,3415,5222,98,67,0
1553,90453eb4-61dd-451e-8f13-20b59f095cbf,8606,9758,124,1004,1
1554,2f958b64-da67-4e00-8cc7-08c58d5ba67b,3518,5222,1580,1550,0
1555,091d3497-d980-4457-b98d-efaed0e25375,3415,8035,40,56,1
1556,8817b3c2-152d-4f41-a7ef-b39b32530c89,8606,1090,288,466,1
1557,679c5fbf-4154-4995-9954-b64d98f8d2e9,1747,5222,422,96,0
1558,6d27ae1f-8757-4eaa-a05a-c0aa36f636f0,8606,6040,173,946,1
1559,f8d268d4-6536-408b-b6b9-238b83cb6678,3415,9507,55,839,1
1560,d2c4714a-2cf4-4a23-88d0-207b8a99728c,3415,0431,119,328,1
1561,4c50350e-2379-48b6-93de-74d2618cf079,3518,8187,211,425,1
1562,44e08749-8db2-45cd-b67c-5ffda7f993cc,8606,8035,109,866,1
1563,538bc720-a542-48b8-8ba2-2171c73b9ebf,3415,3120,31,792,1
1564,b7a0b8b9-cb91-43e8-9a57-b08116fc0750,3415,0063,167,709,1
1565,68977b58-092c-4075-86e4-07ca073f8c20,2464,4302,763,439,0
1566,40c33524-03f1-4d26-87fe-41fa057c06cf,6694,5222,263,936,1
1567,5e86cef2-d519-4d19-bd7f-5b98c979881b,8606,5222,113,36,0
1568,2639e974-b350-4e64-bece-bec6fdc48182,0860,6040,437,315,0
1569,4dc41658-4e32-4534-a54a-617ebf10f643,8606,5222,102,67,0
1570,c0fde42f-1f93-4b6a-b9e3-dd44adfc554b,4038,8001,936,475,0
1571,feed2162-cef2-4aef-bfeb-a62199d5d395,4038,9937,1329,575,0
1572,44a4d134-5f6e-4c4a-9fe3-2711ff9eaf53,4038,7580,437,984,1
1573,afaece2c-46a0-42c6-ac7d-8becafdaae1d,4038,7580,806,1522,1
1574,465fedcc-8073-4666-ae5a-3235dfac5c78,4038,7580,858,1540,1
1575,0aaccdd2-0c94-40c1-ba3c-3a92172e1cb9,4038,7580,1456,2154,1
1576,53e09c81-2bff-4754-a879-9cd0a144f389,0312,8187,1203,451,0
1577,2c044337-dbd5-48b1-9da0-cfedf83df7e3,0860,8035,349,254,0
1578,73e1d16d-7a09-48f9-876e-d3d0a761a576,3415,5222,151,67,0
1579,6897d9cc-092c-4329-86e4-fce2073f72d0,2476,8187,103,140,1
1580,49d6a1ba-bc6b-4d68-88fb-ecac4bc3ed6a,8606,9349,67,824,1
1581,bd46c34f-c177-432b-b7cf-83d96a6709bc,8606,9448,116,105,0
1582,63dbc941-6750-426f-8dc2-c9f70051653f,8606,0431,75,287,1
1583,f41aa81a-6cb3-4ef9-a2ef-2567ac21f23d,4038,1800,805,548,0
1584,94a62b1a-cc94-4075-9f4f-229249586f2d,2145,5222,243,67,0
1585,60cc3a58-4dc9-44e1-9423-a7613e7deec0,3518,8035,2149,1023,0
1586,688c090f-cb09-4914-bd9d-1e910bbea412,2476,7221,800,47,0
1587,6ca60ee4-e98b-45b8-bb20-5d295acf0fba,0436,8901,11,238,1
1588,e61a094b-c8c8-4f90-a106-c8d9a7138a08,3415,9507,118,488,1
1589,48ce3928-6de0-466c-ad76-e03d3faffbc7,3415,7580,15,284,1
1590,3d20027d-ca4d-4317-a8e7-c3f79486bbc4,2476,1090,372,164,0
1591,15c94fdd-4150-4f85-b293-2c9e51abcc7c,8606,1378,202,333,1
1592,091d53dc-d980-43f2-b98d-f5dcd0e21e92,0817,5222,922,42,0
1593,0f06c9aa-920f-486f-b6d5-44276aec5b54,4038,9448,631,366,0
1594,444f608b-b502-45f5-b814-a78a31d6bd68,8606,1960,224,460,1
1595,a0fbb198-e559-4e58-8d59-d88e68c0875d,2926,5222,205,845,1
1596,5cc76f04-ba7f-489a-8b94-2e2f64486c8d,2654,1318,303,1015,1
1597,fe957362-5a29-4bdd-b4a0-d19d73fa6b95,8606,8901,247,340,1
1598,fb69cc3d-bf09-436d-bd91-4601205087ce,3518,5222,323,67,0
1599,10ecdc70-f66d-4ffb-8459-1cb55287a9fa,8606,9507,145,449,1
1600,f82db199-fa70-4398-98a7-7587ca9a5acf,8606,5222,31,102,1
1601,807b8302-0f56-4b80-94da-832ff8f11f59,6230,0431,100,860,1
1602,47af1e16-c214-49b2-a8aa-179260918098,3415,4063,41,714,1
1603,7b4a042a-f0a8-4eaa-9eb6-2e71bfda5d29,3415,6364,85,367,1
1604,40c392ab-03f1-40f0-87fe-f23b057c69c3,4457,8901,76,209,1
1605,94a6a750-cc94-4f5c-9f4f-0a0349587340,7557,4620,259,10,0
1606,41e10695-90e0-4494-b11e-3d8facb82ace,3415,1378,148,930,1
1607,68975af1-092c-4e03-86e4-b92c073fde43,2145,9448,1268,748,0
1608,66f22e3b-a72e-413b-82f2-c563471d703b,8606,4620,829,150,0
1609,1f82e44f-5b7d-462f-ac1f-3416e9f10ec2,3415,8869,17,436,1
1610,2393024b-725c-426c-9e55-7afd6bbaa649,8606,7221,100,315,1
1611,77482517-95e1-49d9-a36f-ad615f3ae8c4,8606,9090,136,612,1
1612,ac75788a-fc3b-4fba-8c2e-7ffc229decc6,3415,5222,32,33,1
